,Weight (kg),Height (m),Fat_Percentage,Water_Intake (liters),BMI,Physical exercise,Proteins,Calories,BMI_calc,cal_from_macros,protein_per_kg,cal_balance,lean_mass_kg,expected_burn,Burns Calories (per 30 min)_bc
17369,67.59,1.8,24.62492802272324,3.27,20.86,0.02,117.61,1747.0,20.86111111111111,2367.9700000000003,1.7400503032993044,689.24,50.94601114944137,741.312,6.342909841286872e+19
17370,76.61,1.77,25.128659844049203,2.12,24.45,-0.01,93.41,2073.0,24.45338185068148,1868.66,1.2192925205586738,277.79999999999995,57.35893369347391,967.9392,9.905560302338173e+19
17371,88.32,1.62,29.68574427007265,3.51,33.65,3.95,159.18,2491.0,33.65340649291266,3182.76,1.802309782608696,534.3,62.10155066067183,1319.4968,8.838698658707962e+19
17372,67.75,1.66,24.40442631584165,2.3,24.59,0.01,98.91,1948.0,24.58629699520976,1979.4,1.4599261992619923,1148.13,51.21600117101728,610.6554,1.2097100561297865e+19
17373,68.52,1.63,26.067772797387928,2.41,25.79,0.02,92.16,1892.0,25.78945387481652,1832.51,1.3450087565674256,853.5999999999999,50.65836207922979,800.9132,6.723073375049501e+19
17374,99.29,1.7,34.502092909394364,2.42,34.36,-0.02,100.64,2509.0,34.35640138408305,2007.32,1.0135965354013494,1968.29,65.03287195026233,564.7176,7.570760186727583e+19
17375,55.03,1.72,20.938370766008298,3.59,18.6,0.04,121.71,1424.0,18.60127095727421,2431.73,2.2117027076140285,51.200000000000045,43.50761456746564,1000.6854,8.626995548677933e+19
17376,126.41,1.67,35.0,2.2,45.33,-0.01,118.06,3453.0,45.32611423858869,2367.81,0.9339450992801204,1878.83,82.1665,1067.6396,1.2358578708425684e+20
17377,67.62,1.77,25.61904969273377,2.59,21.58,1.0,110.84,1905.0,21.58383606243417,2230.12,1.6391600118308192,1028.8,50.29639859777343,887.1351999999999,1.1803763104500711e+20
17378,95.97,1.87,25.86161737868842,3.21,27.44,-0.0,124.59,2547.0,27.44430781549372,2503.1000000000004,1.2982181931853705,877.2,71.15060580167273,949.0536,7.484989840894696e+19
17379,45.61,1.67,17.625025385983335,2.82,16.35,0.03,97.68,1477.0,16.354118111083224,1954.65,2.141635606226705,-2.599999999999909,37.571225921453,970.4258,9.52776654772549e+19
17380,56.8,1.91,21.574023289559413,2.7,15.57,0.01,70.43,1603.0,15.569748636276415,1421.2,1.2399647887323946,165.4000000000001,44.54595477153025,786.5658000000001,1.1088872336180824e+20
17381,53.72,1.72,23.51611957092486,1.6,18.16,-0.01,124.16,1519.0,18.158464034613303,2477.47,2.3112434847356664,608.2,41.08714056649916,923.2476,5.975912010243494e+19
17382,52.35,1.78,17.580913688182417,2.71,16.52,0.02,84.8,1523.0,16.522535033455373,1697.0800000000002,1.6198662846227314,537.42,43.146391684236505,982.153,1.0510079034625824e+20
17383,70.5,1.62,29.501352577900462,1.81,26.86,-0.0,80.13,1923.0,26.86328303612254,1601.18,1.136595744680851,433.3499999999999,49.70154643258017,896.7191999999999,1.2055390420975172e+20
17384,66.22,1.83,25.14415466778282,2.41,19.77,0.0,92.24,1568.0,19.77365702170862,1841.06,1.3929326487466025,512.0,49.56954077899422,747.868,6.815859048959276e+19
17385,83.6,1.99,20.567247290135136,3.5,21.11,-0.01,70.89,2375.0,21.110578015706672,1419.8,0.8479665071770336,270.6199999999999,66.40578126544702,1250.496,8.13046706548154e+19
17386,56.25,1.54,30.06985527627252,1.5,23.72,0.01,121.81,1641.0,23.718164951931183,2436.4700000000003,2.165511111111111,604.3399999999999,39.3357064070967,691.446,5.2516445867844166e+19
17387,65.44,1.52,26.846920453270304,2.19,28.32,-0.04,79.25,1790.0,28.32409972299169,1585.73,1.211033007334963,676.6700000000001,47.87137525537991,454.333,1.9952017960217887e+18
17388,48.99,1.69,22.336306133456755,2.41,17.15,0.02,73.89,1413.0,17.152760757676553,1477.06,1.5082669932639314,143.66000000000008,38.047443625219536,752.3040000000001,1.0459885511137192e+20
17389,74.47,1.61,31.735523579444337,3.5,28.73,0.97,102.83,1956.0,28.729601481424325,2057.34,1.3808244930844635,572.31,50.8365555903878,765.3870000000001,1.204188837328699e+20
17390,54.76,1.55,25.94463576392919,2.01,22.79,-0.04,86.09,1557.0,22.79292403746097,1737.37,1.5721329437545657,513.0,40.55271745567238,977.88,6.379902606608934e+19
17391,97.07,1.72,30.66027178314376,2.71,32.81,0.02,120.35,2574.0,32.81165494862088,2411.8500000000004,1.2398269290202946,995.89,67.30807418010234,1035.0524,9.593891987022802e+19
17392,72.73,1.68,28.958485671756083,1.8,25.77,0.01,123.5,1891.0,25.768849206349213,2471.16,1.698061322700399,307.0,51.668493370931806,853.1039999999999,9.81497361841773e+19
17393,39.52,1.76,15.544405355247155,2.2,12.76,-0.01,99.6,1062.0,12.75826446280992,1987.35,2.520242914979757,540.6,33.376851003606326,527.0248,5.838704795559747e+19
17394,70.0,1.55,31.547693100145768,2.72,29.14,-0.02,117.76,1897.0,29.1363163371488,2354.31,1.6822857142857144,1415.2,47.91661482989796,496.1226,6.79459902687076e+19
17395,109.02,1.92,30.96355005799624,3.49,29.57,-0.0,77.33,2906.0,29.57356770833333,1538.1899999999998,0.7093193909374427,1830.08,75.26353772677248,630.1555999999999,9.494854133607871e+19
17396,69.71,1.81,24.83283971776808,2.08,21.28,0.02,72.15,2048.0,21.278349256738192,1450.7,1.0350021517716257,461.3599999999999,52.39902743274386,805.0559999999999,6.11296443082043e+19
17397,100.94,1.91,26.596306242628216,2.71,27.67,-0.02,104.49,2849.0,27.669197664537705,2095.07,1.035169407568853,1544.49,74.09368847869108,931.7632,7.256964081110288e+19
17398,60.26,1.68,23.629603653560565,2.72,21.35,2.02,138.43,1960.0,21.35062358276644,2756.41,2.2972120809824097,299.8399999999999,46.0208008383644,1173.792,1.26882082428867e+20
17399,68.7,1.92,24.3589935444516,3.52,18.64,0.01,94.77,1751.0,18.636067708333336,1894.52,1.379475982532751,822.94,51.96537143496175,1042.4412,1.3516379092079054e+20
17400,61.38,1.64,24.65870799466621,3.22,22.82,2.97,165.68,1707.0,22.821237358715056,3319.81,2.6992505702183123,755.74,46.24448503287388,650.8032,6.657020302430327e+19
17401,123.42,1.62,35.0,2.31,47.03,-0.04,92.35,3368.0,47.02789208962048,1860.43,0.7482579808783016,2090.1400000000003,80.223,1013.726,1.733809409367427e+20
17402,47.12,1.72,17.073792044007646,2.51,15.93,0.0,126.89,1524.0,15.92752839372634,2540.03,2.692911714770798,942.14,39.07482918886359,601.9024000000001,7.158922443968021e+19
17403,78.34,1.73,28.75345852024746,1.49,26.18,-0.01,90.61,2154.0,26.17528149954893,1818.77,1.1566249680878222,1101.92,55.814540595238135,983.1348,6.301518189741104e+19
17404,88.35,1.98,27.48780542497683,3.51,22.54,1.01,118.49,2395.0,22.5359657177839,2368.84,1.3411431805319751,292.2399999999998,64.06452390703296,1213.38,6.356760000364348e+19
17405,50.89,1.59,24.486443239952493,1.8,20.13,0.05,80.51,1404.0,20.12974170325541,1615.06,1.5820396934564749,36.97000000000003,38.42884903518818,840.486,5.469125579563225e+19
17406,77.56,1.55,34.56534466013153,1.7,32.28,-0.01,91.0,2129.0,32.283038501560874,1821.05,1.1732851985559567,1452.02,50.75111868160199,393.38880000000006,8.902678441169994e+19
17407,86.45,1.64,28.838856958516427,3.51,32.14,0.03,93.14,2257.0,32.1423259964307,1857.73,1.077385772122614,-600.8000000000002,61.51880815936256,1381.4,7.754058270052264e+19
17408,51.3,1.63,17.064606707988975,1.99,19.31,-0.0,98.2,1529.0,19.30821634235388,1955.01,1.9142300194931776,657.07,42.545856758801655,825.5104,7.011521561101483e+19
17409,123.1,1.62,35.0,2.29,46.91,-0.03,93.47,3267.0,46.905959457399774,1869.23,0.7593013809910643,1822.21,80.015,1021.6964000000002,1.7386474793216646e+20
17410,57.54,1.58,23.75024665452353,2.22,23.05,-0.0,88.48,1649.0,23.04919083480211,1773.5,1.537712895377129,331.6099999999999,43.87410807498716,1006.4568,1.2833047475887165e+20
17411,95.86,1.61,35.0,3.6,36.98,0.01,88.74,2602.0,36.98159793217854,1777.64,0.9257250156478196,1765.41,62.309000000000005,793.2776,7.148670236401348e+19
17412,85.96,1.6,31.67224629989743,3.51,33.58,-0.01,79.75,2188.0,33.57812499999999,1598.31,0.9277570963238716,-659.8899999999999,58.73453708060816,1362.9907999999998,7.239679017759729e+19
17413,70.1,1.65,27.11466428452035,2.69,25.75,0.05,103.23,1798.0,25.748393021120293,2047.01,1.4726105563480745,569.28,51.09262033655123,847.9368000000001,7.145255699458714e+19
17414,95.85,1.74,31.832310932579617,2.79,31.66,0.01,82.04,2610.0,31.65873959571938,1642.68,0.8559207094418363,1744.56,65.33872997112243,809.784,6.412426512563961e+19
17415,126.64,1.62,35.0,3.38,48.25,-0.0,118.13,3470.0,48.25483920134125,2386.52,0.9328016424510422,2367.48,82.316,740.7444,1.1679687587948547e+20
17416,66.04,1.77,23.08703181869844,1.72,21.08,-0.02,123.85,1795.0,21.0795109962016,2469.73,1.875378558449424,728.51,50.79332418693155,1003.8248,6.684338693417369e+19
17417,57.29,1.93,15.527580033640744,3.71,15.38,-0.03,103.93,1773.0,15.380278665199066,2064.18,1.8141036830162327,466.31,48.39424939872722,903.7472,5.65543235748529e+19
17418,98.75,1.88,30.14682897441156,2.2,27.94,0.01,104.21,2751.0,27.9396785875962,2069.18,1.0552911392405062,2122.94,68.98000638776858,375.7728,1.1217564529940727e+20
17419,65.62,1.71,25.77444973754077,2.91,22.44,1.98,118.18,1906.0,22.441092985876,2361.01,1.8009753124047547,198.3499999999999,48.70680608222575,981.078,8.234285824176996e+19
17420,73.27,1.67,28.568709812049203,1.9,26.27,1.0,73.73,1762.0,26.272006884434724,1469.3000000000002,1.0062781493107684,857.8,52.33770632071155,959.2192,8.665336335527202e+19
17421,45.09,1.63,21.14264821814169,2.09,16.97,1.01,83.05,1507.0,16.970905943016298,1673.9,1.841871811931692,470.2000000000001,35.556779918439915,738.6552000000001,7.155503608138547e+19
17422,76.67,1.76,26.23236355976676,2.21,24.75,0.02,100.27,2079.0,24.751420454545457,2015.29,1.307812703795487,859.8,56.55764685872683,943.0004,1.400180896132501e+20
17423,112.27,1.63,35.0,3.41,42.26,0.01,79.33,2945.0,42.25601264631714,1589.57,0.7066001603277813,1597.48,72.9755,714.6324,8.711948957505213e+19
17424,74.1,1.63,30.036688086472136,3.7,27.89,1.98,122.65,2006.0,27.88964582784448,2475.24,1.6551956815114712,805.0,51.84281412792415,825.05,5.351465594662674e+19
17425,96.55,1.74,31.99184566783092,2.8,31.89,0.0,82.18,2644.0,31.88994583168186,1641.54,0.8511651993785604,1483.37,65.66187300770925,821.8077999999999,6.758753135157091e+19
17426,64.76,1.78,26.032506809346867,2.31,20.44,1.0,115.38,1829.0,20.439338467365232,2301.52,1.7816553428042,51.92000000000007,47.90134859026697,1015.2702,7.750391135888432e+19
17427,45.78,1.67,17.38773067830284,2.8,16.42,-0.02,97.61,1173.0,16.415074043529707,1945.9500000000005,2.1321537789427696,186.6,37.819896895472965,966.535,9.22017149618764e+19
17428,48.94,1.62,20.03990953684614,3.2,18.65,0.0,78.26,1256.0,18.648071940253004,1565.89,1.5991009399264406,764.1,39.1324682726675,394.8112,9.169054232441186e+19
17429,59.01,1.67,22.17626939293524,1.9,21.16,-0.02,98.23,1573.0,21.15887984510022,1973.65,1.6646331130316896,690.3,45.92378343122891,643.2564,1.1232790650045909e+20
17430,73.17,1.76,20.512697934766138,1.91,23.62,1.03,84.77,1854.0,23.621513429752067,1698.16,1.15853491868252,704.8800000000001,58.16085892113162,799.536,5.778931790439553e+19
17431,44.27,1.62,20.45010706057635,2.7,16.87,-0.01,103.92,1261.0,16.868617588782197,2073.38,2.3474135983736164,558.56,35.216737604282855,402.2068,8.01079906739285e+19
17432,73.42,1.67,28.35873371245567,1.88,26.33,0.99,73.28,2070.0,26.32579153071104,1470.71,0.9980931626259876,1165.8,52.599017708315046,961.603,8.842814170918807e+19
17433,105.68,1.64,35.0,3.12,39.29,0.02,101.22,2789.0,39.29208804283166,2027.64,0.95779712339137,1494.08,68.69200000000001,879.528,1.2592447926703138e+20
17434,60.76,1.71,27.22076283398768,2.51,20.78,-0.03,81.21,1935.0,20.779043124380152,1631.8200000000002,1.336570111915734,1189.88,44.22066450206909,749.7098,5.582175365773996e+19
17435,59.53,1.61,22.823586971559585,2.0,22.97,-0.03,87.88,1727.0,22.965934956213108,1751.8199999999997,1.4762304720309087,863.72,45.94311867583058,838.1999999999999,8.498941091075763e+19
17436,57.05,1.67,24.74487218401201,2.41,20.46,-0.0,85.07,1475.0,20.456093800423105,1695.73,1.4911481156879929,729.88,42.93305041902114,788.4687999999999,8.42567344110387e+19
17437,53.59,1.64,24.76757014619043,2.38,19.92,0.02,101.82,1597.0,19.92489589530042,2036.96,1.8999813398022016,1022.8,40.31705915865655,389.9456,6.220956975082329e+19
17438,78.69,1.7,29.071688118074764,2.11,27.23,0.01,77.26,2116.0,27.228373702422147,1547.17,0.981827424069132,790.0999999999999,55.81348861988696,921.2604,5.87166707497762e+19
17439,88.63,1.99,25.13928882384583,2.0,22.38,1.0,129.03,2377.0,22.380747960910075,2578.11,1.4558275978788222,1033.0,66.34904831542543,947.24,6.551887346392212e+19
17440,62.74,1.54,25.372415416129915,1.81,26.45,0.02,72.29,1864.0,26.454714117051783,1436.6999999999998,1.1522154925087664,557.31,46.821346567920095,974.8208,1.0495716496534192e+20
17441,46.4,1.78,16.049375933076515,2.41,14.64,-0.01,120.76,1369.0,14.644615578841057,2422.35,2.602586206896552,538.16,38.953089567052494,900.522,1.0249488775369464e+20
17442,43.46,1.57,20.49944928808241,2.29,17.63,0.03,79.08,1359.0,17.631546918739097,1580.84,1.8196042337781868,398.93,34.550939339399385,755.2174000000001,7.95435984063418e+19
17443,69.36,1.62,26.030849966088745,1.88,26.43,0.03,81.94,1773.0,26.4288980338363,1647.6,1.181372549019608,958.72,51.30500246352085,765.9592,6.650606709027258e+19
17444,63.82,1.63,20.74999959974988,2.71,24.02,0.01,119.31,2017.0,24.0204749896496,2391.88,1.8694766530868068,61.79999999999996,50.577350255439626,1295.9216,7.628418656926196e+19
17445,78.97,1.62,28.13540603453422,3.11,30.09,-0.03,118.69,2084.0,30.09068739521414,2370.13,1.5029758136001012,827.8399999999999,56.75146985452833,867.7148,7.095905565457356e+19
17446,72.21,1.83,22.322505931343223,2.8,21.56,0.0,87.22,1917.0,21.562304040132577,1749.67,1.2078659465448,833.0999999999999,56.09091846697706,772.4454,7.124798530193891e+19
17447,40.33,1.56,22.691211282555216,2.09,16.57,-0.0,88.47,1205.0,16.57215647600263,1759.73,2.1936523679642947,-345.02,31.17863448974548,988.128,7.35093096984671e+19
17448,105.88,1.88,31.5085814329932,2.29,29.96,-0.0,79.34,3030.0,29.956994114984155,1591.71,0.7493388741972045,1594.8,72.5187139787468,951.8544,1.036486069893022e+20
17449,61.88,1.52,30.57073213263878,2.7,26.78,1.99,134.92,1744.0,26.78324099722992,2697.96,2.180349062702004,354.53,42.96283095632312,1238.0612,8.209186639252349e+19
17450,73.91,1.63,29.04036660561051,3.71,27.82,2.02,123.43,2026.0,27.818133915465392,2462.76,1.6700040589906644,815.3900000000001,52.44626504179327,834.7248000000001,5.515189709540676e+19
17451,62.76,1.62,27.15493565405008,2.69,23.91,-0.01,87.31,1787.0,23.914037494284404,1735.19,1.391172721478649,-150.72000000000003,45.71756238351816,1097.6916,5.432786209752294e+19
17452,72.84,1.62,26.93790411393617,2.1,27.75,-0.02,85.29,1997.0,27.7549154092364,1711.5500000000002,1.1709225700164745,1078.77,53.218430643408894,992.5712,1.017708204069904e+20
17453,56.32,1.6,22.303080603975665,1.58,22.0,-0.02,101.38,1566.0,22.0,2037.63,1.8000710227272727,977.53,43.7589050038409,621.6116000000001,8.492979704519583e+19
17454,82.05,1.99,26.71121923198652,3.21,20.72,1.98,136.39,2163.0,20.719173758238423,2726.34,1.662279098110908,408.5,60.13344462015506,1038.548,1.0431298089008646e+20
17455,81.96,1.75,27.468883528415617,2.79,26.76,1.01,97.4,2300.0,26.762448979591834,1940.24,1.1883845778428503,557.5999999999999,59.44650306011056,886.0368000000001,6.139807086845547e+19
17456,57.73,1.72,18.296349416599693,3.38,19.51,0.0,72.18,1647.0,19.51392644672796,1442.35,1.2503031352849474,127.74,47.167517481797,779.3779999999999,6.6409964903052485e+19
17457,78.3,1.9,24.582995978249755,3.71,21.69,4.01,155.22,2141.0,21.68975069252077,3098.63,1.9823754789272032,1426.9,59.05151414903044,592.9848000000001,1.2472248327215468e+20
17458,73.93,1.74,26.40067539783531,2.3,24.42,0.02,100.51,1827.0,24.41868146386577,2016.43,1.3595292844582714,978.11,54.41198067838037,805.9164,7.073880403881089e+19
17459,69.98,1.72,24.66347515833183,2.33,23.65,0.01,102.61,1713.0,23.65467820443484,2055.7300000000005,1.4662760788796798,102.46000000000004,52.720500084199394,626.7238,1.3540471583772736e+18
17460,59.96,1.76,21.48409576488048,2.69,19.36,0.01,80.65,1806.0,19.356921487603305,1613.87,1.3450633755837225,17.200000000000045,47.07813617937767,1156.6312,6.231545038826006e+19
17461,48.95,1.51,26.35795752140553,2.0,21.47,-0.02,90.95,1247.0,21.46835665102408,1830.54,1.8580183861082733,-47.77999999999997,36.047779793272,485.0412,1.8733495575796787e+17
17462,45.22,1.73,15.865650585391329,2.57,15.11,2.01,122.07,1312.0,15.10909151658926,2421.25,2.699469261388766,581.6,38.04555280528604,598.845,1.107381763231161e+20
17463,76.36,1.79,26.03574354969916,2.0,23.83,-0.01,115.91,2248.0,23.831965294466464,2336.28,1.5179413305395495,891.02,56.479106225449726,937.0295999999998,5.658213219570465e+19
17464,54.25,1.66,23.92265018663198,1.9,19.69,-0.01,86.32,1404.0,19.687182464798955,1721.83,1.5911520737327187,639.53,41.27196227375215,762.4792000000001,1.0803430039880812e+20
17465,67.31,1.77,24.07392553765869,2.4,21.48,-0.01,116.71,1837.0,21.484886207667017,2314.02,1.7339176942504826,735.4000000000001,51.10584072060194,698.0268000000001,7.189756558484816e+19
17466,88.18,1.93,26.154246012406382,3.5,23.67,3.02,153.89,2493.0,23.673118741442725,3070.87,1.745180312996144,525.8900000000001,65.11718586626004,1409.2218,1.4486597209990075e+20
17467,59.56,1.66,19.710381572951484,2.91,21.61,-0.01,99.19,1476.0,21.614167513427205,1982.98,1.6653794492948286,280.28,47.820496735150094,808.4735999999999,5.913460993704947e+19
17468,44.53,1.72,19.270317441698527,1.8,15.05,0.0,70.84,1328.0,15.052055164954032,1416.66,1.590837637547721,-93.98000000000002,35.94892764321165,975.5568,5.293473441001622e+19
17469,80.98,1.76,26.39966708359133,3.49,26.14,1.05,90.85,2177.0,26.142820247933887,1822.67,1.1218819461595455,413.0799999999999,59.60154959570775,1228.658,1.1230251704060328e+20
17470,125.32,1.8,32.89995829697054,2.71,38.68,0.01,96.18,3324.0,38.679012345679006,1917.29,0.7674752633258858,2105.82,84.08977226223651,928.3446,1.2319973543754075e+20
17471,63.23,1.54,26.824266063548325,2.4,26.66,-0.02,100.94,1758.0,26.661325687299712,2013.0,1.5963941167167484,769.2,46.26901656801839,757.9564,1.3011079953331696e+20
17472,107.86,1.73,35.0,2.81,36.04,0.0,119.7,2803.0,36.03862474523038,2398.4,1.1097719265714816,1347.37,70.10900000000001,780.9780000000001,9.70946426701043e+19
17473,64.7,1.71,22.58518069872349,2.8,22.13,0.02,66.3,1777.0,22.1264662631237,1321.4,1.0247295208655331,471.29,50.0873880879259,879.2343999999999,1.1734983349792044e+20
17474,56.43,1.6,24.61590939217917,2.69,22.04,0.02,85.11,1704.0,22.04296875,1702.02,1.508240297713982,-482.2199999999998,42.53924232999329,1350.8132,1.1182107360975145e+20
17475,96.19,1.86,31.686863369177328,2.2,27.8,3.98,130.85,2589.0,27.803792345935943,2615.83,1.3603285164778045,1532.12,65.71040612518833,796.268,1.1375778408242546e+20
17476,61.36,1.69,20.950669146337084,2.71,21.48,4.0,145.37,1919.0,21.4838416021848,2910.8,2.3691329856584096,506.1099999999999,48.50466941180756,1211.3244,5.991980555823171e+19
17477,64.06,1.69,25.45505808551473,2.71,22.43,-0.02,73.97,1772.0,22.4291866531284,1474.88,1.1546987199500467,-203.78,47.75348979041926,1138.7558,6.3352267619005374e+19
17478,80.0,1.98,20.98061744426956,3.5,20.41,-0.02,97.47,2273.0,20.40608101214162,1941.3900000000003,1.218375,537.54,63.21550604458436,1122.073,6.189287486921264e+19
17479,86.51,1.62,29.290548979848,3.51,32.96,0.01,93.27,2324.0,32.96372504191434,1854.57,1.0781412553462026,743.2,61.1707460775335,1018.3392,6.044834055210108e+19
17480,85.38,1.82,21.72539378309224,3.5,25.78,0.98,134.56,2293.0,25.77587247916918,2694.69,1.576013117826189,913.46,66.83085878799584,1264.2048,1.0195724524753343e+20
17481,77.51,1.67,30.164530706882594,2.5,27.79,4.01,175.14,2060.0,27.792319552511746,3499.92,2.2595794091085017,1239.88,54.12947224909531,785.6424,7.613968016868975e+19
17482,49.85,1.61,18.612038625167187,2.73,19.23,1.02,124.34,1469.0,19.231511129971835,2493.6000000000004,2.494282848545637,-6.099999999999909,40.57189874535416,868.0143999999999,1.9305018778802487e+19
