,Weight (kg),Height (m),Fat_Percentage,Water_Intake (liters),BMI,Physical exercise,Proteins,Calories,BMI_calc,cal_from_macros,protein_per_kg,cal_balance,lean_mass_kg,expected_burn,Burns Calories (per 30 min)_bc,
15729,56.62,1.5,24.10680797704650,2.4,25.16,1.0,102.64,1418.0,25.16444444444440,2054.15,1.8127870010597000,161.8900000000000,42.97072532339630,970.3122,67069100423199600000.0000000000000000000,
15730,70.63,1.69,25.27588831896360,2.19,24.73,0.03,83.59,1831.0,24.72952627709110,1664.79,1.183491434234740,173.30000000000000,52.777640080316000,926.6954,65376645831632000000.0000000000000000000,
15731,55.92,1.92,22.02844095997390,3.19,15.17,-0.01,82.17,1565.0,15.169270833333300,1655.25,1.469420600858370,958.35,43.60169581518260,458.00820000000000,56042023813633200000.000000000000000000,
15732,79.41,1.59,33.01951830008490,1.49,31.41,0.02,101.12,2152.0,31.41094102290260,2021.11,1.2733912605465300,1151.2,53.18920051790260,992.5434,101747538356745000000.000000000000000000,
15733,88.81,1.78,28.55278790148860,3.49,28.03,-0.02,69.6,2427.0,28.029920464587800,1390.64,0.7836955297826820,629.3600000000000,63.45226906468800,1097.1268,99854249102398800000.0000000000000000000,
15734,76.38,1.86,24.16850554891060,2.8,22.08,0.01,82.27,2200.0,22.077696843565700,1645.31,1.0771144278607000,959.03,57.92009546174210,815.58,96226712393514800000.000000000000000000,
15735,57.77,1.67,24.736036865359100,2.68,20.71,0.01,119.71,1629.0,20.714260102549400,2398.03,2.072182793837630,255.1400000000000,43.47999150288210,1148.2944,48685138937024100000.0000000000000000000,
15736,51.18,1.82,24.13793301292240,3.0,15.45,0.01,89.59,1435.0,15.451032483999500,1789.16,1.7504884720594000,346.99,38.8262058839863,625.8780000000000,81976250715609200000.0000000000000000000,
15737,75.93,1.61,26.77309404212940,2.49,29.29,-0.05,96.18,2107.0,29.29285135604340,1910.83,1.2666930067167100,741.53,55.601189693811100,1044.3532,129505373275904000000.00000000000000000000,
15738,70.51,1.68,28.031006715913100,1.91,24.98,0.0,107.34,1781.0,24.98228458049890,2126.26,1.5223372571266500,660.6100000000000,50.745337164609700,836.6436,102940902919058000000.00000000000000000000,
15739,79.07,1.62,29.62542171123180,3.1,30.13,0.01,118.37,2224.0,30.128791342783100,2367.92,1.4970279499177900,676.6100000000000,55.645179052929,875.9552000000000,71897565584848200000.0000000000000000000,
15740,121.59,1.78,35.0,3.4,38.38,-0.02,85.75,2973.0,38.375836384294900,1718.45,0.7052389176741510,2451.6,79.0335,229.3054,65990988348638900.0000000000000000000,
15741,68.7,1.76,24.18409765945850,2.4,22.18,2.0,129.93,1934.0,22.17846074380170,2602.88,1.891266375545850,113.92000000000000,52.08552490795200,916.9824,56526526953497600000.0000000000000000000,
15742,47.74,1.6,21.67117571987100,2.3,18.65,-0.01,96.96,1440.0,18.6484375,1928.81,2.0310012568077100,583.2,37.39418071133360,804.3924,65014405957968000000.0000000000000000000,
15743,56.31,1.7,25.84227334109780,2.7,19.48,0.0,82.87,1519.0,19.484429065743900,1647.55,1.4716746581424300,613.15,41.75821588162780,537.42,104694299243982000000.0000000000000000000,
15744,90.7,1.65,33.476833160841000,3.42,33.31,0.01,95.8,2520.0,33.31496786042240,1913.88,1.0562293274531400,1536.0700000000000,60.33651232311720,966.6994,92329898365335400000.0000000000000000000,
15745,108.76,1.64,35.0,3.39,40.44,0.02,104.8,2845.0,40.43723973825110,2074.53,0.9635895549834500,1440.48,70.694,1028.6196,114401264452622000000.00000000000000000000,
15746,69.07,1.68,28.18398165082720,2.02,24.47,0.02,81.55,1755.0,24.472080498866200,1622.9500000000000,1.1806862603156200,577.97,49.603323873773600,875.8400000000000,130284234213525000000.00000000000000000000,
15747,81.06,1.86,21.85301481692930,3.52,23.43,0.01,91.13,2469.0,23.43045438779050,1822.7,1.124228966197880,366.2400000000000,63.345946189397200,1250.82,81476899670845300000.0000000000000000000,
15748,104.07,1.69,35.0,3.5,36.44,2.04,121.24,2960.0,36.43779979692590,2431.58,1.1649851061785300,1282.2,67.6455,891.7940000000000,88737341753219300000.0000000000000000000,
15749,73.79,1.63,29.08380691049010,3.69,27.77,2.03,122.9,2083.0,27.772968497120700,2454.51,1.6655373356823400,892.6000000000000,52.32905888074940,818.4992000000000,53541148021027500000.0000000000000000000,
15750,74.07,1.61,27.94801549166100,3.58,28.58,0.99,84.65,1973.0,28.57528644728210,1694.5100000000000,1.1428378560820800,992.17,53.36890492532670,947.8928,83490462307722100000.0000000000000000000,
15751,62.92,2.0,17.077480328193100,2.91,15.73,-0.02,97.84,1878.0,15.73,1956.36,1.5549904640813700,518.21,52.17484937750090,953.3312,61487776051849100000.00000000000000000000,
15752,69.16,1.72,25.275142434352700,2.01,23.38,0.01,98.89,2112.0,23.37750135208220,1986.0,1.4298727588201300,923.58,51.67971149240170,906.0928,122842207306975000000.00000000000000000000,
15753,79.71,1.77,27.698503070889100,3.5,25.44,-0.01,102.35,2176.0,25.44288039835300,2041.41,1.284029607326560,1306.38,57.63152320219430,503.3808,85627581653597200000.0000000000000000000,
15754,129.96,1.73,35.0,3.11,43.42,0.0,100.06,3490.0,43.42276721574390,2006.53,0.7699292089873810,3041.61,84.474,490.2936,110137781004463000000.0000000000000000000,
15755,55.05,1.71,22.80262636640690,2.8,18.83,1.04,114.08,1457.0,18.82630552990660,2294.9,2.072297910990010,706.65,42.497154185293000,533.5352,88551708034575800000.0000000000000000000,
15756,63.97,1.56,28.54701945791830,2.7,26.29,2.99,148.97,1921.0,26.286160420775800,2973.2200000000000,2.328747850554950,142.6000000000000,45.70847165276970,1103.216,116246207065070000000.0000000000000000000,
15757,112.09,1.85,30.655471328235600,3.6,32.75,0.99,112.96,3226.0,32.7509130752374,2264.1,1.007761620126680,2081.7,77.72828218818070,833.6664,87058565937953900000.0000000000000000000,
15758,54.43,1.74,18.384868269091500,3.59,17.98,0.97,131.75,1634.0,17.977936319196700,2642.71,2.4205401433033300,801.64,44.42311620113350,400.7136,3779543499548620000.0000000000000000000,
15759,57.62,1.56,25.493319000869700,2.71,23.68,0.02,118.76,1641.0,23.67685733070350,2377.33,2.061089899340510,351.03,42.93074959169890,1162.0950000000000,90928448297611000000.0000000000000000000,
15760,88.37,1.76,28.463498353892100,2.98,28.53,0.0,116.59,2343.0,28.528538223140500,2337.04,1.3193391422428400,874.2,63.21680650466560,918.7072,64669565694465400000.0000000000000000000,
15761,54.32,1.72,17.37719891022500,1.62,18.36,-0.01,123.59,1603.0,18.36127636560300,2481.05,2.275220913107510,406.2000000000000,44.88070555196580,909.568,59598813073859800000.0000000000000000000,
15762,75.89,1.77,21.840800280543000,2.1,24.22,0.02,93.12,2201.0,24.22356283315780,1860.23,1.227039135590990,740.5700000000000,59.31501666709590,963.495,101329260291339000000.00000000000000000000,
15763,85.08,1.79,29.31884540162890,2.3,26.55,0.02,66.8,2300.0,26.55347835585660,1330.5,0.7851433944522800,1328.0,60.13552633229410,940.113,82905192297613500000.0000000000000000000,
15764,89.52,1.66,32.33110775887950,2.09,32.49,0.0,101.16,2340.0,32.48657279721300,2016.56,1.1300268096514700,597.6000000000000,60.577192334251000,944.0376,103058558155959000000.00000000000000000000,
15765,47.13,1.79,19.045034603087400,2.37,14.71,0.02,83.96,1374.0,14.709278736618700,1676.16,1.781455548482920,-213.6000000000000,38.15407519156490,1075.3932,124000591997107000000.0000000000000000000,
15766,67.7,1.63,30.93788460773990,2.41,25.48,-0.02,91.31,1871.0,25.48082351612780,1827.84,1.3487444608567200,443.2000000000000,46.755052120560100,802.2820000000000,68174968515740200000.0000000000000000000,
15767,60.75,1.73,23.36728537073370,2.49,20.3,1.03,146.28,1706.0,20.29803869157010,2930.3,2.4079012345679000,593.6000000000000,46.55437413727920,726.047,91563138590068800000.000000000000000000,
15768,101.08,1.68,33.566608242053100,2.89,35.81,-0.01,77.73,2715.0,35.81349206349210,1559.72,0.7689948555599530,801.0,67.1508723889327,1073.812,137027005048601000000.00000000000000000000,
15769,51.97,1.71,20.09645982912050,3.5,17.77,0.98,147.26,1362.0,17.772989979822900,2941.63,2.8335578218202800,535.38,41.52586982680610,722.867,35914307180126200000.0000000000000000000,
15770,43.93,1.75,21.306087083062600,1.72,14.34,0.01,85.08,1304.0,14.344489795918400,1699.9400000000000,1.9367175051217900,386.6,34.57023594441060,967.7458,82749729930607100000.0000000000000000000,
15771,42.88,1.56,22.37707230748240,2.6,17.62,0.05,123.72,1319.0,17.61998685075610,2474.83,2.8852611940298500,-623.02,33.28471139455150,970.9644,53833321648959800000.00000000000000000000,
15772,48.63,1.68,17.217837869738500,1.6,17.23,1.0,110.41,1438.0,17.230017006802700,2209.12,2.2704092124203200,-36.8599999999999,40.256965443946200,812.8372000000000,57775151961865200000.0000000000000000000,
15773,63.52,1.86,23.080227683117500,2.93,18.36,-0.01,61.44,1703.0,18.36050410452080,1232.61,0.9672544080604530,730.19,48.8594393756838,971.946,108822021897595000000.0000000000000000000,
15774,50.57,1.68,21.23082040008950,2.11,17.92,-0.02,77.52,1351.0,17.917375283446700,1559.55,1.5329246588886700,200.92000000000000,39.83357412367470,832.968,80751882692366100000.0000000000000000000,
15775,59.95,1.59,23.91390255314810,2.68,23.71,0.0,89.72,1732.0,23.713460701712700,1782.69,1.496580483736450,-831.6400000000000,45.61361541938770,1268.573,95673936212693900000.0000000000000000000,
15776,121.77,1.89,34.62133896540850,3.09,34.09,-0.02,70.22,3326.0,34.08919123204840,1403.1,0.5766609181243330,2737.4700000000000,79.61159554182200,456.203,68998288030367800000.0000000000000000000,
15777,58.8,1.51,30.11072528260370,2.71,25.79,0.05,97.04,1835.0,25.788342616551900,1948.68,1.650340136054420,147.6100000000000,41.09489353382910,1065.0852000000000,51830036396475300000.0000000000000000000,
15778,86.99,1.91,21.87179208151010,3.51,23.85,0.03,80.76,2458.0,23.84528932869170,1617.5500000000000,0.928382572709507,-216.1000000000000,67.9637280682944,1299.8744000000000,81687836713561400000.000000000000000000,
15779,69.41,1.68,28.25794135889480,2.11,24.59,-0.01,123.9,1915.0,24.592545351473900,2485.2,1.785045382509730,1484.83,49.79616290279110,435.331,60286411224603400000.0000000000000000000,
15780,64.78,1.82,21.924249358460200,2.4,19.56,-0.02,82.8,1795.0,19.55681680956410,1657.79,1.27817227539364,931.72,50.57747126558950,819.6480000000000,70789577991987500000.00000000000000000000,
15781,102.29,1.72,35.0,2.0,34.58,-0.01,92.98,2657.0,34.57612222823150,1863.65,0.9089842604360150,1652.7,66.4885,618.6322,144422126619616000000.00000000000000000000,
15782,44.5,1.77,19.19766553365250,3.58,14.2,0.0,95.81,1349.0,14.20409205528420,1909.54,2.1530337078651700,-70.61999999999990,35.95703883752460,1013.2672,72155406552026800000.0000000000000000000,
15783,122.06,1.94,31.86836872506640,2.62,32.43,-0.02,127.6,3298.0,32.43171431608040,2554.64,1.045387514337210,2320.43,83.16146913418400,508.3068,5397696425552860000.0000000000000000000,
15784,120.58,1.83,34.827660660140900,2.52,36.01,0.0,88.71,3234.0,36.00585266804030,1763.81,0.7356941449659980,1861.2,78.58480677600210,717.5376000000000,76846425713802600000.000000000000000000,
15785,75.79,1.63,27.02729789119370,2.32,28.53,0.03,72.41,2075.0,28.52572546953220,1453.32,0.9554030874785590,1614.26,55.30601092826430,469.616,61129644308204300000.000000000000000000,
15786,56.86,1.6,26.548824740112800,2.0,22.21,0.02,83.46,1423.0,22.2109375,1659.21,1.4678156876538900,540.3,41.76433825277190,588.8240000000000,54556417494222700000.0000000000000000000,
15787,86.53,1.82,25.798179000985800,3.49,26.12,3.0,99.96,2606.0,26.123052771404400,2002.08,1.155206286836940,567.6000000000000,64.20683571044700,1332.8392,68273309249445600000.0000000000000000000,
15788,64.15,1.71,23.13504923341450,1.81,21.94,0.0,119.94,1756.0,21.93837420060870,2397.16,1.8696804364770100,396.21,49.30886591676460,767.5384000000000,10474913079581700000.00000000000000000000,
15789,115.26,1.81,31.84827242905830,2.2,35.18,-0.02,92.47,2953.0,35.182076249198700,1853.51,0.8022731216380360,1307.4,78.55168119826740,946.1248,82226932258950500000.000000000000000000,
15790,46.39,1.63,18.298491013674300,1.61,17.46,0.04,70.18,1314.0,17.460197975083700,1404.12,1.512826040094850,-144.0,37.9013300187565,902.556,59424363371849700000.000000000000000000,
15791,56.95,1.7,25.07603449521470,2.7,19.71,-0.01,83.29,1587.0,19.70588235294120,1662.38,1.4625109745390700,1098.16,42.66919835497520,530.2544000000000,104694299243982000000.0000000000000000000,
15792,66.73,1.6,25.02368189467690,2.12,26.07,-0.04,66.34,1697.0,26.06640625,1324.79,0.994155552225386,-74.75,50.03169707168210,900.6676,62073669598936400000.0000000000000000000,
15793,51.58,1.8,19.40407827569210,2.1,15.92,-0.04,88.97,1487.0,15.919753086419800,1780.19,1.724893369523070,438.8600000000000,41.571376425398,781.6390000000000,105340549443188000000.00000000000000000000,
15794,71.17,1.65,27.270275442332000,1.91,26.14,-0.02,70.26,1996.0,26.141414141414100,1399.41,0.9872137136433890,415.26,51.76174496769230,1005.1516,75510286452246100000.0000000000000000000,
15795,102.08,1.94,27.63778805414660,2.41,27.12,0.0,113.19,2674.0,27.12296737166540,2266.51,1.1088362068965500,1890.8,73.86734595432710,659.2408,137269054564756000000.00000000000000000000,
15796,64.21,1.78,21.663791172157700,2.69,20.27,1.98,107.26,1775.0,20.26574927408160,2147.91,1.6704563152157000,-225.70000000000000,50.29967968835750,1245.1194,119343490586474000000.00000000000000000000,
15797,51.7,1.68,24.55388236783760,2.1,18.32,0.0,77.6,1402.0,18.31774376417230,1554.5100000000000,1.5009671179883900,530.8,39.00564281582790,839.1108,80126864141526400000.0000000000000000000,
15798,68.79,1.5,30.796878187135900,2.08,30.57,-0.02,108.81,1791.0,30.573333333333300,2158.79,1.5817706061927600,803.78,47.60482749506930,945.0534,76737322190726500000.0000000000000000000,
15799,63.46,1.68,26.356665057719700,1.9,22.48,1.99,121.78,1772.0,22.48441043083900,2446.35,1.91900409706902,1151.6,46.73406035437110,626.4912000000000,57931145132181900000.0000000000000000000,
15800,85.31,1.72,25.87344046134250,3.48,28.84,4.02,172.83,2493.0,28.83653326122230,3441.3,2.02590552104091,398.7000000000000,63.237367942428800,1286.831,107520082801267000000.00000000000000000000,
15801,61.54,1.76,21.4524018626426,2.7,19.87,0.01,108.29,1967.0,19.86699380165290,2152.65,1.759668508287290,767.6500000000000,48.33819189372970,1019.4184,54799337001465500000.0000000000000000000,
15802,84.97,1.86,23.73147590785480,3.51,24.56,-0.01,98.83,2380.0,24.56064284888430,1985.68,1.1631163940214200,-261.43000000000000,64.80536492109580,1281.384,79337530992991500000.0000000000000000000,
15803,44.35,1.6,21.521482201680900,2.01,17.32,0.02,83.95,1350.0,17.324218750000000,1682.11,1.8928974069898500,637.85,34.805222643554500,649.4688000000000,25019851878204900000.000000000000000000,
15804,106.93,1.74,34.220401117869500,2.2,35.32,-0.03,115.92,2778.0,35.318404016382600,2329.05,1.0840736930702300,1457.71,70.33812508466210,985.131,137238777861875000000.00000000000000000000,
15805,97.47,1.86,29.110331474128900,2.21,28.17,4.03,131.24,2632.0,28.17377731529660,2631.61,1.34646557915256,1578.64,69.09615991216650,794.3320000000000,111517938543137000000.00000000000000000000,
15806,71.46,1.62,30.8647037827243,2.1,27.23,-0.01,85.56,2004.0,27.22908093278460,1710.17,1.1973131821998300,332.68000000000000,49.40408267686520,986.3964,102588644433528000000.00000000000000000000,
15807,101.48,1.94,28.442615987176100,2.42,26.96,0.0,112.6,2561.0,26.963545541502800,2264.6400000000000,1.1095782420181300,1778.51,72.61643329621370,658.6356,136242929919249000000.00000000000000000000,
15808,54.58,1.57,25.415367080778000,2.3,22.14,0.97,107.5,1551.0,22.14288612114080,2137.24,1.9695859289116900,976.28,40.70829264731130,410.1992,94075751665795800000.0000000000000000000,
15809,52.23,1.78,23.01595933286220,2.68,16.48,0.01,83.72,1342.0,16.484661027648000,1702.2600000000000,1.6029102048631100,-157.95000000000000,40.208764440446000,998.6594,106983684548099000000.00000000000000000000,
15810,71.2,1.64,28.43480117700770,1.9,26.47,0.0,69.28,2000.0,26.47233789411070,1399.02,0.9730337078651680,588.8,50.95442156197050,1013.6826,76519523043329200000.0000000000000000000,
15811,59.86,1.68,22.51350859276090,2.71,21.21,2.02,137.53,1743.0,21.20890022675740,2760.63,2.297527564316740,502.8,46.38341375637330,1170.4944,130515796157305000000.000000000000000000,
15812,58.54,1.7,21.40563517884440,2.0,20.26,0.03,55.4,1694.0,20.256055363321800,1110.83,0.9463614622480360,868.3,46.00914116630450,635.3272,64951587921812600000.0000000000000000000,
15813,124.86,1.63,35.0,2.81,46.99,-0.03,82.45,3241.0,46.99461778764730,1649.64,0.6603395803299700,1730.26,81.159,969.36,79113264836490000000.0000000000000000000,
15814,71.7,1.55,35.0,2.4,29.84,0.0,121.47,2117.0,29.843912591051000,2431.95,1.694142259414230,531.6800000000000,46.605,798.384,57112781835807800000.0000000000000000000,
15815,65.34,1.8,25.608532298617900,2.69,20.17,-0.01,80.86,1979.0,20.166666666666700,1626.2,1.2375267829813300,1496.32,48.60738499608310,458.0166,35376672803902000000.0000000000000000000,
15816,88.21,2.0,23.947904480940900,3.49,22.05,-0.01,72.63,2497.0,22.0525,1446.87,0.8233760344632130,-138.25,67.08555345736200,1364.6912,138729250284002000000.00000000000000000000,
15817,46.42,1.69,18.698888232055000,2.4,16.25,1.02,118.59,1309.0,16.25293232029690,2346.17,2.554717794054290,499.4,37.73997608268010,605.0104,51933137916228000000.0000000000000000000,
15818,54.83,1.79,17.97138300781730,2.69,17.11,3.99,149.39,1719.0,17.112449673855400,2989.55,2.72460331935072,-350.6000000000000,44.97629069681380,1457.9934000000000,125532020064178000000.00000000000000000000,
15819,73.86,1.77,25.1670479218681,2.6,23.58,3.05,136.25,1709.0,23.5756008809729,2730.01,1.8447062009206600,788.17,55.27161840490820,869.632,67766552730186600000.000000000000000000,
15820,70.07,1.69,29.232850117935100,2.2,24.53,0.03,83.65,1995.0,24.533454710969500,1670.61,1.193806193806190,788.3,49.58654192236290,927.2434000000000,65693076085152400000.00000000000000000000,
15821,56.35,1.75,21.96682074751690,2.7,18.4,-0.01,117.05,1596.0,18.4,2359.94,2.077196095829640,-461.6200000000000,43.971696508774200,1249.776,97228778577184800000.000000000000000000,
15822,70.64,1.66,27.6707472669432,1.69,25.64,0.03,115.42,1863.0,25.63507040209030,2315.32,1.6339184597961500,869.0,51.09338413063130,551.5484,62436650528912000000.0000000000000000000,
15823,85.8,1.62,30.85789348130710,3.5,32.69,0.01,91.94,2266.0,32.69318701417470,1846.08,1.0715617715617700,1075.35,59.32392739303850,1023.3558,59642495686440500000.0000000000000000000,
